date	version	count
2019-12-22	1.32.0	2118
2019-12-22	1.31.1	1846
2019-12-22	1.31.0	1239
2019-12-22	1.32.1	741
2019-12-22	1.34.0	736
2019-12-22	1.32.2	499
2019-12-22	1.33.2	397
2019-12-22	1.35.0 (ALPHA)	381
2019-12-22	1.31.5	287
2019-12-22	1.30.0	229
2019-12-22	1.31.3	191
2019-12-22	1.31.6	143
2019-12-22	1.31.4	104
2019-12-22	1.31.2	75
2019-12-22	1.34.0 (ALPHA)	53
2019-12-22	1.32.5	51
2019-12-22	1.32.4	46
2019-12-22	1.33.0 (ALPHA)	44
2019-12-22	1.34.0 (RC)	40
2019-12-22	1.32.3	39
2019-12-22	1.32.0 (ALPHA)	36
2019-12-22	1.29.0	28
2019-12-22	1.30.2	18
2019-12-22	1.32.6	16
2019-12-22	1.33.0 (RC)	14
2019-12-22	1.32.0 (RC)	11
2019-12-22	1.29.3	10
2019-12-22	1.31.0 (RC)	8
2019-12-22	1.28.0	7
2019-12-22	1.30.1	7
2019-12-22	1.34.0 (WMF)	6
2019-12-22	1.31.0 (ALPHA)	6
2019-12-22	1.35.0 (WMF)	5
2019-12-22	1.33.0 (WMF)	4
2019-12-22	1.28.2	4
2019-12-22	1.28.3	3
2019-12-22	1.32.0 (WMF)	2
2019-12-22	1.29.2	2
2019-12-22	1.29.1	2
2019-12-22	1.31.0 (WMF)	1
2019-12-22	1.28.1	1
2019-12-29	1.33.1	3870
2019-12-29	1.33.0	2144
2019-12-29	1.32.0	2046
2019-12-29	1.31.1	1803
2019-12-29	1.34.0	1411
2019-12-29	1.31.0	1210
2019-12-29	1.32.1	705
2019-12-29	1.32.2	466
2019-12-29	1.35.0 (ALPHA)	377
2019-12-29	1.33.2	359
2019-12-29	1.31.5	246
2019-12-29	1.31.6	243
2019-12-29	1.30.0	229
2019-12-29	1.31.3	182
2019-12-29	1.31.4	91
2019-12-29	1.31.2	76
2019-12-29	1.34.0 (ALPHA)	50
2019-12-29	1.32.5	48
2019-12-29	1.33.0 (ALPHA)	44
2019-12-29	1.34.0 (RC)	41
2019-12-29	1.32.4	40
2019-12-29	1.32.3	35
2019-12-29	1.32.0 (ALPHA)	34
2019-12-29	1.29.0	23
2019-12-29	1.30.2	17
2019-12-29	1.32.6	16
2019-12-29	1.32.0 (RC)	12
2019-12-29	1.33.0 (RC)	12
2019-12-29	1.29.3	8
2019-12-29	1.28.0	7
2019-12-29	1.31.0 (RC)	7
2019-12-29	1.31.0 (ALPHA)	6
2019-12-29	1.29.2	6
2019-12-29	1.34.0 (WMF)	6
2019-12-29	1.35.0 (WMF)	6
2019-12-29	1.28.2	5
2019-12-29	1.30.1	4
2019-12-29	1.33.0 (WMF)	3
2019-12-29	1.28.1	3
2019-12-29	1.31.0 (WMF)	2
2019-12-29	1.32.0 (WMF)	2
2019-12-29	1.29.1	2
2019-12-29	1.28.3	1
2020-01-05	1.33.1	3284
2020-01-05	1.33.0	2196
2020-01-05	1.34.0	2186
2020-01-05	1.32.0	2104
2020-01-05	1.31.1	1803
2020-01-05	1.31.0	1201
2020-01-05	1.32.1	703
2020-01-05	1.32.2	480
2020-01-05	1.35.0 (ALPHA)	372
2020-01-05	1.33.2	362
2020-01-05	1.31.6	334
2020-01-05	1.30.0	232
2020-01-05	1.31.5	204
2020-01-05	1.31.3	188
2020-01-05	1.31.2	83
2020-01-05	1.31.4	65
2020-01-05	1.34.0 (ALPHA)	50
2020-01-05	1.33.0 (ALPHA)	45
2020-01-05	1.32.4	40
2020-01-05	1.32.5	38
2020-01-05	1.32.3	36
2020-01-05	1.34.0 (RC)	36
2020-01-05	1.32.0 (ALPHA)	35
2020-01-05	1.29.0	20
2020-01-05	1.32.6	17
2020-01-05	1.30.2	13
2020-01-05	1.33.0 (RC)	13
2020-01-05	1.28.0	11
2020-01-05	1.35.0 (WMF)	10
2020-01-05	1.32.0 (RC)	10
2020-01-05	1.31.0 (RC)	8
2020-01-05	1.34.0 (WMF)	8
2020-01-05	1.29.3	7
2020-01-05	1.31.0 (ALPHA)	6
2020-01-05	1.29.2	5
2020-01-05	1.28.2	5
2020-01-05	1.33.0 (WMF)	3
2020-01-05	1.28.1	3
2020-01-05	1.30.1	2
2020-01-05	1.32.0 (WMF)	2
2020-01-05	1.29.1	2
2020-01-05	1.31.0 (WMF)	2
2020-01-05	1.28.3	1
2020-01-12	1.34.0	3031
2020-01-12	1.33.1	2776
2020-01-12	1.33.0	2172
2020-01-12	1.32.0	2108
2020-01-12	1.31.1	1804
2020-01-12	1.31.0	1224
2020-01-12	1.32.1	697
2020-01-12	1.32.2	483
2020-01-12	1.31.6	437
2020-01-12	1.33.2	379
2020-01-12	1.35.0 (ALPHA)	379
2020-01-12	1.30.0	240
2020-01-12	1.31.3	183
2020-01-12	1.31.5	162
2020-01-12	1.31.2	89
2020-01-12	1.34.0 (ALPHA)	48
2020-01-12	1.31.4	44
2020-01-12	1.33.0 (ALPHA)	44
2020-01-12	1.32.0 (ALPHA)	36
2020-01-12	1.32.5	35
2020-01-12	1.32.4	34
2020-01-12	1.32.3	32
2020-01-12	1.29.0	26
2020-01-12	1.34.0 (RC)	25
2020-01-12	1.32.6	22
2020-01-12	1.35.0 (WMF)	14
2020-01-12	1.28.0	12
2020-01-12	1.33.0 (RC)	11
2020-01-12	1.30.2	11
2020-01-12	1.32.0 (RC)	10
2020-01-12	1.34.0 (WMF)	9
2020-01-12	1.29.3	7
2020-01-12	1.28.2	7
2020-01-12	1.31.0 (RC)	6
2020-01-12	1.31.0 (ALPHA)	6
2020-01-12	1.29.2	5
2020-01-12	1.28.3	4
2020-01-12	1.33.0 (WMF)	3
2020-01-12	1.32.0 (WMF)	2
2020-01-12	1.31.0 (WMF)	2
2020-01-12	1.28.1	2
2020-01-12	1.29.1	1
2020-01-12	1.30.1	1
2020-01-19	1.34.0	3776
2020-01-19	1.33.1	2497
2020-01-19	1.33.0	2155
2020-01-19	1.32.0	2118
2020-01-19	1.31.1	1801
2020-01-19	1.31.0	1235
2020-01-19	1.32.1	702
2020-01-19	1.31.6	509
2020-01-19	1.32.2	480
2020-01-19	1.33.2	267
2020-01-19	1.30.0	242
2020-01-19	1.31.3	188
2020-01-19	1.31.5	163
2020-01-19	1.35.0 (ALPHA)	110
2020-01-19	1.31.2	85
2020-01-19	1.31.4	47
2020-01-19	1.33.0 (ALPHA)	44
2020-01-19	1.32.4	40
2020-01-19	1.34.0 (ALPHA)	38
2020-01-19	1.32.0 (ALPHA)	36
2020-01-19	1.32.3	35
2020-01-19	1.32.5	33
2020-01-19	1.29.0	32
2020-01-19	1.34.0 (RC)	24
2020-01-19	1.32.6	23
2020-01-19	1.35.0 (WMF)	14
2020-01-19	1.33.0 (RC)	14
2020-01-19	1.30.2	13
2020-01-19	1.28.0	11
2020-01-19	1.32.0 (RC)	10
2020-01-19	1.34.0 (WMF)	9
2020-01-19	1.28.2	9
2020-01-19	1.31.0 (ALPHA)	8
2020-01-19	1.29.2	6
2020-01-19	1.31.0 (RC)	6
2020-01-19	1.28.3	4
2020-01-19	1.33.0 (WMF)	3
2020-01-19	1.29.1	3
2020-01-19	1.28.1	3
2020-01-19	1.29.3	3
2020-01-19	1.31.0 (WMF)	2
2020-01-19	1.30.1	2
2020-01-19	1.32.0 (WMF)	2
2020-01-26	1.34.0	4200
2020-01-26	1.33.1	2504
2020-01-26	1.33.0	2130
2020-01-26	1.32.0	2120
2020-01-26	1.31.1	1815
2020-01-26	1.31.0	1226
2020-01-26	1.32.1	714
2020-01-26	1.31.6	562
2020-01-26	1.32.2	483
2020-01-26	1.35.0 (ALPHA)	336
2020-01-26	1.30.0	254
2020-01-26	1.33.2	186
2020-01-26	1.31.3	183
2020-01-26	1.31.5	151
2020-01-26	1.31.2	78
2020-01-26	1.31.4	43
2020-01-26	1.33.0 (ALPHA)	41
2020-01-26	1.32.4	40
2020-01-26	1.34.0 (ALPHA)	38
2020-01-26	1.32.5	35
2020-01-26	1.32.0 (ALPHA)	35
2020-01-26	1.32.3	34
2020-01-26	1.29.0	32
2020-01-26	1.34.0 (RC)	22
2020-01-26	1.35.0 (WMF)	19
2020-01-26	1.32.6	19
2020-01-26	1.30.2	16
2020-01-26	1.33.0 (RC)	16
2020-01-26	1.32.0 (RC)	10
2020-01-26	1.28.0	9
2020-01-26	1.28.2	9
2020-01-26	1.31.0 (ALPHA)	8
2020-01-26	1.29.3	8
2020-01-26	1.29.2	8
2020-01-26	1.28.3	8
2020-01-26	1.34.0 (WMF)	8
2020-01-26	1.31.0 (RC)	8
2020-01-26	1.29.1	7
2020-01-26	1.33.0 (WMF)	4
2020-01-26	1.30.1	3
2020-01-26	1.28.1	2
2020-01-26	1.32.0 (WMF)	2
2020-01-26	1.31.0 (WMF)	1
2020-01-26	1.34343434343434343434343434343434343434343434343434343434343434343434	1
2020-02-02	1.34.0	4592
2020-02-02	1.33.1	2409
2020-02-02	1.32.0	2090
2020-02-02	1.33.0	2080
2020-02-02	1.31.1	1770
2020-02-02	1.31.0	1207
2020-02-02	1.32.1	690
2020-02-02	1.31.6	602
2020-02-02	1.32.2	475
2020-02-02	1.35.0 (ALPHA)	397
2020-02-02	1.30.0	242
2020-02-02	1.33.2	198
2020-02-02	1.31.3	178
2020-02-02	1.31.5	149
2020-02-02	1.31.2	68
2020-02-02	1.33.0 (ALPHA)	42
2020-02-02	1.32.4	41
2020-02-02	1.34.0 (ALPHA)	40
2020-02-02	1.32.5	39
2020-02-02	1.31.4	36
2020-02-02	1.29.0	35
2020-02-02	1.32.3	33
2020-02-02	1.32.0 (ALPHA)	32
2020-02-02	1.32.6	22
2020-02-02	1.30.2	21
2020-02-02	1.34.0 (RC)	21
2020-02-02	1.33.0 (RC)	16
2020-02-02	1.35.0 (WMF)	14
2020-02-02	1.28.2	11
2020-02-02	1.29.1	10
2020-02-02	1.28.0	10
2020-02-02	1.28.3	10
2020-02-02	1.32.0 (RC)	9
2020-02-02	1.31.0 (RC)	9
2020-02-02	1.30.1	8
2020-02-02	1.31.0 (ALPHA)	8
2020-02-02	1.29.3	8
2020-02-02	1.34.0 (WMF)	7
2020-02-02	1.29.2	6
2020-02-02	1.33.0 (WMF)	5
2020-02-02	1.32.0 (WMF)	2
2020-02-02	1.34343434343434343434343434343434343434343434343434343434343434343434	1
2020-02-02	1.31.0 (WMF)	1
2020-02-02	1.28.1	1
2020-02-09	1.34.0	4953
2020-02-09	1.33.1	2312
2020-02-09	1.32.0	2069
2020-02-09	1.33.0	2043
2020-02-09	1.31.1	1752
2020-02-09	1.31.0	1187
2020-02-09	1.32.1	690
2020-02-09	1.31.6	627
2020-02-09	1.32.2	468
2020-02-09	1.35.0 (ALPHA)	409
2020-02-09	1.30.0	215
2020-02-09	1.33.2	214
2020-02-09	1.31.3	186
2020-02-09	1.31.5	145
2020-02-09	1.31.2	67
2020-02-09	1.33.0 (ALPHA)	42
2020-02-09	1.34.0 (ALPHA)	41
2020-02-09	1.32.4	40
2020-02-09	1.32.5	34
2020-02-09	1.32.0 (ALPHA)	33
2020-02-09	1.29.0	33
2020-02-09	1.32.3	32
2020-02-09	1.31.4	32
2020-02-09	1.34.0 (RC)	24
2020-02-09	1.32.6	23
2020-02-09	1.30.2	18
2020-02-09	1.33.0 (RC)	16
2020-02-09	1.28.0	14
2020-02-09	1.30.1	11
2020-02-09	1.35.0 (WMF)	9
2020-02-09	1.31.0 (RC)	9
2020-02-09	1.32.0 (RC)	9
2020-02-09	1.29.1	9
2020-02-09	1.29.3	8
2020-02-09	1.31.0 (ALPHA)	8
2020-02-09	1.28.3	7
2020-02-09	1.28.2	7
2020-02-09	1.34.0 (WMF)	6
2020-02-09	1.29.2	6
2020-02-09	1.33.0 (WMF)	5
2020-02-09	1.32.0 (WMF)	2
2020-02-09	1.31.0 (WMF)	1
2020-02-09	1.28.1	1
2020-02-09	1.34343434343434343434343434343434343434343434343434343434343434343434	1
2020-02-16	1.34.0	5142
2020-02-16	1.33.1	2249
2020-02-16	1.32.0	2131
2020-02-16	1.33.0	2021
2020-02-16	1.31.1	1761
2020-02-16	1.31.0	1189
2020-02-16	1.32.1	680
2020-02-16	1.31.6	654
2020-02-16	1.32.2	477
2020-02-16	1.35.0 (ALPHA)	407
2020-02-16	1.30.0	230
2020-02-16	1.33.2	215
2020-02-16	1.31.3	182
2020-02-16	1.31.5	129
2020-02-16	1.31.2	67
2020-02-16	1.33.0 (ALPHA)	43
2020-02-16	1.32.4	41
2020-02-16	1.32.5	38
2020-02-16	1.34.0 (ALPHA)	37
2020-02-16	1.32.0 (ALPHA)	34
2020-02-16	1.32.3	32
2020-02-16	1.31.4	32
2020-02-16	1.34.0 (RC)	24
2020-02-16	1.32.6	23
2020-02-16	1.29.0	22
2020-02-16	1.28.0	15
2020-02-16	1.33.0 (RC)	15
2020-02-16	1.30.2	14
2020-02-16	1.29.3	12
2020-02-16	1.35.0 (WMF)	12
2020-02-16	1.29.1	9
2020-02-16	1.31.0 (RC)	9
2020-02-16	1.30.1	9
2020-02-16	1.32.0 (RC)	8
2020-02-16	1.31.0 (ALPHA)	7
2020-02-16	1.28.3	7
2020-02-16	1.29.2	6
2020-02-16	1.33.0 (WMF)	5
2020-02-16	1.28.2	5
2020-02-16	1.34.0 (WMF)	4
2020-02-16	1.32.0 (WMF)	2
2020-02-16	1.31.0 (WMF)	1
2020-02-16	1.34343434343434343434343434343434343434343434343434343434343434343434	1
2020-02-23	1.34.0	5333
2020-02-23	1.33.1	2161
2020-02-23	1.32.0	2101
2020-02-23	1.33.0	1987
2020-02-23	1.31.1	1727
2020-02-23	1.31.0	1170
2020-02-23	1.32.1	669
2020-02-23	1.31.6	667
2020-02-23	1.32.2	475
2020-02-23	1.35.0 (ALPHA)	345
2020-02-23	1.30.0	242
2020-02-23	1.33.2	234
2020-02-23	1.31.3	193
2020-02-23	1.31.5	133
2020-02-23	1.31.2	79
2020-02-23	1.32.4	44
2020-02-23	1.33.0 (ALPHA)	43
2020-02-23	1.34.0 (ALPHA)	35
2020-02-23	1.32.3	35
2020-02-23	1.32.5	34
2020-02-23	1.32.0 (ALPHA)	34
2020-02-23	1.31.4	32
2020-02-23	1.32.6	23
2020-02-23	1.28.0	22
2020-02-23	1.29.0	20
2020-02-23	1.34.0 (RC)	19
2020-02-23	1.35.0 (WMF)	14
2020-02-23	1.33.0 (RC)	13
2020-02-23	1.29.1	10
2020-02-23	1.30.2	10
2020-02-23	1.32.0 (RC)	9
2020-02-23	1.31.0 (ALPHA)	9
2020-02-23	1.29.3	9
2020-02-23	1.30.1	7
2020-02-23	1.31.0 (RC)	7
2020-02-23	1.29.2	6
2020-02-23	1.28.2	6
2020-02-23	1.33.0 (WMF)	4
2020-02-23	1.34.0 (WMF)	3
2020-02-23	1.28.3	3
2020-02-23	1.32.0 (WMF)	2
2020-02-23	1.31.0 (WMF)	1
2020-02-23	1.28.1	1
2020-03-01	1.34.0	5788
2020-03-01	1.33.1	2136
2020-03-01	1.32.0	2112
2020-03-01	1.33.0	1963
2020-03-01	1.31.1	1706
2020-03-01	1.31.0	1175
2020-03-01	1.32.1	694
2020-03-01	1.31.6	661
2020-03-01	1.32.2	461
2020-03-01	1.35.0 (ALPHA)	406
2020-03-01	1.31.3	287
2020-03-01	1.33.2	247
2020-03-01	1.30.0	242
2020-03-01	1.31.5	131
2020-03-01	1.31.2	82
2020-03-01	1.33.0 (ALPHA)	46
2020-03-01	1.32.4	40
2020-03-01	1.32.0 (ALPHA)	35
2020-03-01	1.34.0 (ALPHA)	34
2020-03-01	1.31.4	34
2020-03-01	1.32.3	32
2020-03-01	1.32.5	31
2020-03-01	1.28.0	24
2020-03-01	1.29.0	23
2020-03-01	1.32.6	22
2020-03-01	1.34.0 (RC)	17
2020-03-01	1.33.0 (RC)	14
2020-03-01	1.30.2	13
2020-03-01	1.35.0 (WMF)	12
2020-03-01	1.29.1	10
2020-03-01	1.31.0 (ALPHA)	10
2020-03-01	1.32.0 (RC)	9
2020-03-01	1.31.0 (RC)	7
2020-03-01	1.29.3	6
2020-03-01	1.30.1	5
2020-03-01	1.29.2	4
2020-03-01	1.28.2	4
2020-03-01	1.33.0 (WMF)	3
2020-03-01	1.34.0 (WMF)	2
2020-03-01	1.32.0 (WMF)	2
2020-03-01	1.31.0 (WMF)	1
2020-03-01	1.28.3	1
2020-03-01	1.28.1	1
2020-03-08	1.34.0	5950
2020-03-08	1.32.0	2090
2020-03-08	1.33.1	2014
2020-03-08	1.33.0	1897
2020-03-08	1.31.1	1674
2020-03-08	1.31.0	1171
2020-03-08	1.32.1	665
2020-03-08	1.31.6	660
2020-03-08	1.32.2	451
2020-03-08	1.35.0 (ALPHA)	412
2020-03-08	1.31.3	299
2020-03-08	1.30.0	245
2020-03-08	1.33.2	236
2020-03-08	1.31.5	131
2020-03-08	1.31.2	84
2020-03-08	1.33.0 (ALPHA)	45
2020-03-08	1.32.4	39
2020-03-08	1.34.0 (ALPHA)	35
2020-03-08	1.31.4	35
2020-03-08	1.32.0 (ALPHA)	34
2020-03-08	1.32.3	31
2020-03-08	1.32.5	28
2020-03-08	1.32.6	25
2020-03-08	1.28.0	18
2020-03-08	1.29.0	17
2020-03-08	1.35.0 (WMF)	13
2020-03-08	1.30.2	13
2020-03-08	1.34.0 (RC)	12
2020-03-08	1.33.0 (RC)	12
2020-03-08	1.29.1	12
2020-03-08	1.32.0 (RC)	11
2020-03-08	1.31.0 (ALPHA)	10
2020-03-08	1.31.0 (RC)	6
2020-03-08	1.29.3	6
2020-03-08	1.28.2	5
2020-03-08	1.29.2	4
2020-03-08	1.33.0 (WMF)	3
2020-03-08	1.34.0 (WMF)	2
2020-03-08	1.32.0 (WMF)	2
2020-03-08	1.28.3	2
2020-03-08	1.31.0 (WMF)	1
2020-03-08	1.28.1	1
2020-03-08	1.30.1	1
2020-03-15	1.34.0	6006
2020-03-15	1.32.0	2000
2020-03-15	1.33.1	1942
2020-03-15	1.33.0	1881
2020-03-15	1.31.1	1653
2020-03-15	1.31.0	1164
2020-03-15	1.31.6	681
2020-03-15	1.32.1	668
2020-03-15	1.32.2	432
2020-03-15	1.35.0 (ALPHA)	405
2020-03-15	1.31.3	305
2020-03-15	1.30.0	242
2020-03-15	1.33.2	235
2020-03-15	1.31.5	128
2020-03-15	1.31.2	86
2020-03-15	1.33.0 (ALPHA)	45
2020-03-15	1.34.0 (ALPHA)	39
2020-03-15	1.32.6	35
2020-03-15	1.32.0 (ALPHA)	33
2020-03-15	1.32.3	32
2020-03-15	1.32.4	32
2020-03-15	1.31.4	30
2020-03-15	1.32.5	27
2020-03-15	1.29.0	21
2020-03-15	1.28.0	17
2020-03-15	1.34.0 (RC)	14
2020-03-15	1.30.2	13
2020-03-15	1.29.1	12
2020-03-15	1.33.0 (RC)	12
2020-03-15	1.29.2	12
2020-03-15	1.32.0 (RC)	11
2020-03-15	1.35.0 (WMF)	11
2020-03-15	1.31.0 (ALPHA)	10
2020-03-15	1.31.0 (RC)	7
2020-03-15	1.28.2	5
2020-03-15	1.34.0 (WMF)	3
2020-03-15	1.33.0 (WMF)	3
2020-03-15	1.29.3	2
2020-03-15	1.32.0 (WMF)	2
2020-03-15	1.28.3	2
2020-03-15	1.30.1	1
2020-03-15	1.31.0 (WMF)	1
2020-03-15	1.28.1	1
2020-03-22	1.34.0	6138
2020-03-22	1.32.0	2005
2020-03-22	1.33.1	1917
2020-03-22	1.33.0	1853
2020-03-22	1.31.1	1665
2020-03-22	1.31.0	1163
2020-03-22	1.31.6	673
2020-03-22	1.32.1	669
2020-03-22	1.32.2	416
2020-03-22	1.35.0 (ALPHA)	357
2020-03-22	1.31.3	300
2020-03-22	1.30.0	235
2020-03-22	1.33.2	213
2020-03-22	1.34.1	191
2020-03-22	1.31.5	124
2020-03-22	1.31.2	81
2020-03-22	1.33.0 (ALPHA)	42
2020-03-22	1.32.6	40
2020-03-22	1.34.0 (ALPHA)	38
2020-03-22	1.32.0 (ALPHA)	34
2020-03-22	1.32.3	31
2020-03-22	1.31.4	28
2020-03-22	1.32.5	27
2020-03-22	1.32.4	25
2020-03-22	1.29.0	24
2020-03-22	1.31.7	21
2020-03-22	1.28.0	19
2020-03-22	1.29.1	17
2020-03-22	1.30.2	17
2020-03-22	1.34.0 (RC)	16
2020-03-22	1.33.3	15
2020-03-22	1.29.2	15
2020-03-22	1.35.0 (WMF)	14
2020-03-22	1.33.0 (RC)	12
2020-03-22	1.32.0 (RC)	10
2020-03-22	1.31.0 (ALPHA)	9
2020-03-22	1.31.0 (RC)	7
2020-03-22	1.28.2	6
2020-03-22	1.33.0 (WMF)	4
2020-03-22	1.34.0 (WMF)	4
2020-03-22	1.29.3	3
2020-03-22	1.32.0 (WMF)	2
2020-03-22	1.28.3	2
2020-03-22	1.28.1	2
2020-03-22	1.31.0 (WMF)	1
2020-03-22	1.30.1	1
2020-03-29	1.34.0	5581
2020-03-29	1.32.0	2008
2020-03-29	1.33.1	1924
2020-03-29	1.33.0	1837
2020-03-29	1.31.1	1646
2020-03-29	1.31.0	1135
2020-03-29	1.34.1	865
2020-03-29	1.32.1	660
2020-03-29	1.31.6	604
2020-03-29	1.32.2	415
2020-03-29	1.35.0 (ALPHA)	408
2020-03-29	1.30.0	258
2020-03-29	1.31.3	257
2020-03-29	1.33.2	198
2020-03-29	1.31.7	143
2020-03-29	1.31.5	125
2020-03-29	1.31.2	72
2020-03-29	1.32.6	49
2020-03-29	1.33.0 (ALPHA)	41
2020-03-29	1.33.3	39
2020-03-29	1.34.0 (ALPHA)	37
2020-03-29	1.32.0 (ALPHA)	34
2020-03-29	1.32.3	28
2020-03-29	1.32.5	26
2020-03-29	1.31.4	24
2020-03-29	1.32.4	20
2020-03-29	1.29.0	20
2020-03-29	1.29.2	19
2020-03-29	1.28.0	18
2020-03-29	1.30.2	18
2020-03-29	1.29.1	16
2020-03-29	1.34.0 (RC)	15
2020-03-29	1.35.0 (WMF)	13
2020-03-29	1.33.0 (RC)	11
2020-03-29	1.32.0 (RC)	10
2020-03-29	1.31.0 (ALPHA)	8
2020-03-29	1.29.3	7
2020-03-29	1.31.0 (RC)	7
2020-03-29	1.33.0 (WMF)	5
2020-03-29	1.28.2	5
2020-03-29	1.34.0 (WMF)	4
2020-03-29	1.28.3	2
2020-03-29	1.32.0 (WMF)	2
2020-03-29	Mediaw	1
2020-03-29	1.31.0 (WMF)	1
2020-03-29	1.28.1	1
2020-04-05	1.34.0	4943
2020-04-05	1.34.1	2007
2020-04-05	1.32.0	1968
2020-04-05	1.33.1	1823
2020-04-05	1.33.0	1753
2020-04-05	1.31.1	1640
2020-04-05	1.31.0	1117
2020-04-05	1.32.1	647
2020-04-05	1.31.6	524
2020-04-05	1.32.2	402
2020-04-05	1.35.0 (ALPHA)	386
2020-04-05	1.30.0	261
2020-04-05	1.31.7	260
2020-04-05	1.31.3	249
2020-04-05	1.33.2	172
2020-04-05	1.31.5	113
2020-04-05	1.33.3	72
2020-04-05	1.31.2	66
2020-04-05	1.32.6	53
2020-04-05	1.33.0 (ALPHA)	38
2020-04-05	1.34.0 (ALPHA)	36
2020-04-05	1.32.0 (ALPHA)	34
2020-04-05	1.32.3	29
2020-04-05	1.29.1	25
2020-04-05	1.32.5	25
2020-04-05	1.29.0	21
2020-04-05	1.32.4	20
2020-04-05	1.29.2	20
2020-04-05	1.31.4	19
2020-04-05	1.28.0	18
2020-04-05	1.35.0 (WMF)	15
2020-04-05	1.34.0 (RC)	15
2020-04-05	1.30.2	12
2020-04-05	1.33.0 (RC)	10
2020-04-05	1.32.0 (RC)	9
2020-04-05	1.29.3	8
2020-04-05	1.31.0 (RC)	7
2020-04-05	1.31.0 (ALPHA)	7
2020-04-05	1.33.0 (WMF)	5
2020-04-05	1.34.0 (WMF)	4
2020-04-05	1.28.2	4
2020-04-05	1.28.3	3
2020-04-05	1.32.0 (WMF)	2
2020-04-05	1.30.1	1
2020-04-05	1.31.0 (WMF)	1
2020-04-05	1.28.1	1
2020-04-05	Mediaw	1
2020-04-12	1.34.0	4342
2020-04-12	1.34.1	3091
2020-04-12	1.32.0	1965
2020-04-12	1.33.1	1805
2020-04-12	1.33.0	1744
2020-04-12	1.31.1	1613
2020-04-12	1.31.0	1121
2020-04-12	1.32.1	612
2020-04-12	1.31.6	456
2020-04-12	1.35.0 (ALPHA)	425
2020-04-12	1.32.2	407
2020-04-12	1.31.7	361
2020-04-12	1.30.0	256
2020-04-12	1.31.3	255
2020-04-12	1.33.2	170
2020-04-12	1.31.5	113
2020-04-12	1.33.3	100
2020-04-12	1.31.2	66
2020-04-12	1.32.6	49
2020-04-12	1.29.1	38
2020-04-12	1.33.0 (ALPHA)	38
2020-04-12	1.34.0 (ALPHA)	32
2020-04-12	1.32.0 (ALPHA)	32
2020-04-12	1.32.3	31
2020-04-12	1.32.5	28
2020-04-12	1.29.0	21
2020-04-12	1.31.4	21
2020-04-12	1.28.0	19
2020-04-12	1.32.4	19
2020-04-12	1.29.2	19
2020-04-12	1.35.0 (WMF)	15
2020-04-12	1.34.0 (RC)	14
2020-04-12	1.30.2	11
2020-04-12	1.33.0 (RC)	11
2020-04-12	1.29.3	9
2020-04-12	1.32.0 (RC)	8
2020-04-12	1.31.0 (RC)	8
2020-04-12	1.31.0 (ALPHA)	8
2020-04-12	1.33.0 (WMF)	5
2020-04-12	1.30.1	3
2020-04-12	1.34.0 (WMF)	3
2020-04-12	1.28.2	3
2020-04-12	1.31.0 (WMF)	2
2020-04-12	1.28.3	2
2020-04-12	1.28.1	2
2020-04-12	1.32.0 (WMF)	2
2020-04-12	Mediaw	1
2020-04-19	1.34.1	4093
2020-04-19	1.34.0	3617
2020-04-19	1.32.0	1929
2020-04-19	1.33.1	1779
2020-04-19	1.33.0	1730
2020-04-19	1.31.1	1570
2020-04-19	1.31.0	1141
2020-04-19	1.32.1	622
2020-04-19	1.31.7	444
2020-04-19	1.35.0 (ALPHA)	424
2020-04-19	1.32.2	396
2020-04-19	1.31.6	384
2020-04-19	1.30.0	267
2020-04-19	1.31.3	255
2020-04-19	1.33.2	160
2020-04-19	1.33.3	119
2020-04-19	1.31.5	111
2020-04-19	1.31.2	56
2020-04-19	1.32.6	46
2020-04-19	1.29.1	41
2020-04-19	1.33.0 (ALPHA)	38
2020-04-19	1.32.0 (ALPHA)	34
2020-04-19	1.34.0 (ALPHA)	33
2020-04-19	1.32.3	27
2020-04-19	1.32.5	25
2020-04-19	1.31.4	22
2020-04-19	1.29.0	19
2020-04-19	1.28.0	18
2020-04-19	1.32.4	17
2020-04-19	1.34.0 (RC)	12
2020-04-19	1.35.0 (WMF)	12
2020-04-19	1.29.2	10
2020-04-19	1.33.0 (RC)	9
2020-04-19	1.29.3	9
2020-04-19	1.30.2	9
2020-04-19	1.32.0 (RC)	9
2020-04-19	1.31.0 (RC)	7
2020-04-19	1.31.0 (ALPHA)	6
2020-04-19	1.30.1	5
2020-04-19	1.34.0 (WMF)	4
2020-04-19	1.28.3	4
2020-04-19	1.33.0 (WMF)	2
2020-04-19	1.31.0 (WMF)	2
2020-04-19	1.32.0 (WMF)	2
2020-04-19	1.28.2	2
2020-04-19	1.28.1	1
2020-04-19	Mediaw	1
2020-04-26	1.34.1	4658
2020-04-26	1.34.0	3323
2020-04-26	1.32.0	1902
2020-04-26	1.33.1	1737
2020-04-26	1.33.0	1671
2020-04-26	1.31.1	1577
2020-04-26	1.31.0	1107
2020-04-26	1.32.1	600
2020-04-26	1.31.7	489
2020-04-26	1.32.2	392
2020-04-26	1.35.0 (ALPHA)	347
2020-04-26	1.31.6	345
2020-04-26	1.31.3	251
2020-04-26	1.30.0	244
2020-04-26	1.33.2	156
2020-04-26	1.33.3	121
2020-04-26	1.31.5	110
2020-04-26	1.31.2	53
